name,lat,lon,count,insta_names
방목흑돼지식당,33.4365685633552,126.67621623269,1,['방목흑돼지']
방주교회,33.305048981119,126.387439255121,220,"['방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회', '방주교회']"
방탄공인중개사,33.4866896553988,126.478260976878,3,['방탄']
방효용기타교습소,33.493227661818,126.523857693943,1,['기타']
배고프면,33.5572525780369,126.802850265258,32,"['배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면', '배고프면']"
배다골테마파크 식물원,37.6306413985241,126.846971579726,68,"['수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크', '수목원테마파크']"
배달삼겹구어오삼,33.50456277365165,126.52112664082848,6,"['제주시청배달', '삼도동배달']"
배달삼겹돼지되지 서면점,33.249518011486,126.56425735843412,1,['서귀포배달']
배달삼겹돼지되지 제주아라점,33.4745996723209,126.548639310149,2,['배달맛집']
배럴,33.2607038863438,126.413420922474,3,['배럴']
배타고닷컴,33.5009553354097,126.512528601977,1,['배타고']
배터지는게장,37.46321288209347,126.7491185613225,16,"['배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장', '배터지는게장']"
백가네꽃게찜전문점,33.50118594724743,126.5321221226304,3,['제주도백가네']
백기해녀의집,33.4499790552826,126.92247888922,17,"['백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집', '백기해녀의집']"
백년가야밀면,33.2465494528349,126.568022351,2,"['백년만', '곱빼기']"
백년초박물관,33.2446890076923,126.543923050238,20,"['백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', 'cactus', '백년초', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관', '백년초박물관']"
백록담,33.362419501935,126.533343199846,59,"['한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담', '한라산백록담']"
백미당 제주점,33.485257466522,126.48853212325,1,['백미당']
백선횟집,33.4990812361268,126.524910398036,7,"['백선횟집', '백선횟집', '백선횟집', '백선횟집', '백선횟집', '백선횟집', '백선횟집']"
백성원해장국 본점,33.5013198139428,126.531281991926,1,['백성원해장국']
백신기계세탁소,33.464988295752,126.319476581134,1,['백신']
백약이오름,33.436809406991,126.789758231167,52,"['백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름', '백약이 오름']"
백양닭집,33.511355161140216,126.51851689208124,1,['백양']
백일몽,35.8177346667749,127.142869262123,16,"['백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽', '백일몽']"
백일홍길 입구,33.4444580575947,126.326868257971,2,['백일홍']
백일흑야,33.4501384222815,126.558919122996,1,['한라산케이크']
뱅디가름B&B게스트하우스,33.4457184618885,126.90977464357,1,['뱅디가름']
버거307 제주함덕점,33.5424894624249,126.66703606384,2,['버거307']
버거307 협재점,33.393009835692226,126.24023120850924,1,['호텔햄버거']
버거리 신촌점,37.5558798768655,126.936332830613,99,"['버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리', '버거리']"
버거요 제주본점,33.4464056438579,126.29636465588,89,"['버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요', '버거요']"
버닝치즈,33.2659531685562,126.371901055627,4,"['치즈', '치즈멘치']"
버드나무집,33.54129671552933,126.66739378515229,3,"['버드나무집', '나무의집']"
버들집,33.2490496786379,126.564147010639,1,['버들집']
버몬트하우스,36.6340950274818,127.454165066734,19,"['버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스', '버몬트하우스']"
버버리 롯데면세점제주,33.4906410067903,126.48660235446,4,['버버리']
버베나하우스,33.5041643620994,126.46517073721,1,['이호테우버베나']
버블탱크,33.241360417591,126.564876166738,33,"['버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크', '버블탱크']"
버터넛 베이크숍&카페,33.500801315499,126.532931312664,1,['버터넛']
버터모닝,33.46425633976876,126.42295364971837,6,"['버터모닝', '모닝커피', '우유빙수']"
버터행성706,33.2886529267916,126.329909221014,1,['버터행성706']
벌낭포구,33.5265917782203,126.576969362279,14,"['삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구', '삼양포구']"
벌레남동산,33.4709711870675,126.896481649113,1,['벌레']
벌툰 제주본점,33.48917804319328,126.4868972071782,17,"['벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주', '벌툰 제주']"
벌툰 제주시청점,33.49894108106312,126.52976669642824,1,['만화']
벌포연대,33.2802670970751,126.737212848851,2,['태흥리']
범서프,33.5255067563883,126.586729613304,2,['범서프']
범섬,33.2184698474908,126.516306464106,112,"['제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬', '제주도 범섬']"
범일분식,33.27845174643633,126.71692394896294,49,"['범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식순대백반', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식', '범일분식']"
범하다,33.41273972191753,126.8998588271188,35,"['제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다', '제주 범하다']"
법환포구,33.2372607213758,126.515606477986,80,"['서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구', '서귀포 법환포구']"
벙커하우스,33.240462918322166,126.5192240033078,2,['벙커하우스']
베누스무인텔,33.4207260272118,126.406243439021,2,['제주정원있는숙소']
베니키아호텔 제주,33.47724154463629,126.36304009134548,18,"['제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '애월숙박', '애월읍숙소', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로', '제주도애월해안로']"
베니키아홈더제주리조트,33.3783092524525,126.251182712647,2,"['협재호텔', '협재숙소추천']"
베르사체,33.240041264832705,126.43699534097593,2,"['versace', '베르사체']"
베스트웨스턴제주호텔,33.4878298822861,126.481845817973,1,['베스트']
베이몬드호텔,35.1595625514505,129.156752646832,16,"['베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔', '베이몬드호텔']"
베이브리즈가족호텔,36.79428154425265,126.14668086910972,16,"['Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel', 'Breeze Bay Hotel']"
베이비킹스튜디오,33.48838215887537,126.51770793496212,16,"['베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오', '베이비킹스튜디오']"
베이커리카페70,33.24499225286663,126.56929831749947,2,"['베이커리카페70', '베이커리카페70']"
베이힐풀앤빌라,33.23690685314572,126.37266244396896,20,"['베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa', '베이힐풀앤빌라 Bayhill Pool&Villa']"
베짱이마씸,33.2207564462993,126.259092707599,3,['베짱이마씸']
베케,33.26190881355424,126.60492258733058,404,"['Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', '베케', '베케정원', 'veke', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케', 'Veke', '베케']"
베프랑,33.4469247801584,126.907278214494,2,['베프']
벡스코,35.1691716212143,129.13625616255,16,"['부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코', '부산 백스코']"
벤드리,33.3069560820306,126.167863758323,2,['벤드리']
벤티모호텔앤레지던스,33.4934292586591,126.493743897154,7,['벤티모호텔']
벨롱장,33.5275920362978,126.8567772917,3,"['벨롱장', '세화벨롱장']"
벨아벨테라스&식당,33.4824486457571,126.494819159598,1,['벨아벨테라스']
벨진밧,33.2702828673821,126.279187696161,631,"['벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '박한별카페', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧', '벨진밧']"
벵디,33.5377198075388,126.837170217769,125,"['벵디', '벵디', '벵디', '벵디', '벵디', '벵디.....', '문어덮밥', '흑돼지간장덮밥', '벵디...', '벵디_돌문어덮밥', '뿔소라톳덮밥', '뱅디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디', '벵디']"
벵삭,33.4900576483738,126.536217083036,1,['벵삭']
벼레별씨,33.226774401243624,126.29870238194344,52,"['벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨', '벼레별씨']"
벼리게스트하우스,33.5238213324503,126.864602903996,2,['구좌읍게스트하우스']
별,33.5038196370952,126.520136326868,8,"['별', '별다방']"
별도봉,33.51919692888888,126.5530922691017,108,"['제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동', '제주시 화북동']"
별도연대,33.5264287825511,126.568401370435,3,['별도연대']
별돈별 정원점,33.3086616408909,126.180166851945,62,"['별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별', '별돈별']"
별방진,33.5267719838211,126.882898730735,17,"['별방진', '별방진', '별방진', '별방진', '별방진', '별방진성', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진', '별방진']"
병문천,33.4873081662838,126.522547249732,16,"['도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동', '도남동']"
볕이드는곳벧디,33.4716078509088,126.487781810759,18,"['볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디', '볕이드는곳벧디']"
보경사12폭포,36.2523654260037,129.31106827105,18,"['12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12', '12-12']"
보고싶다친구야,33.5095784111739,126.51213692642322,1,['보고싶다']
보드스페이스,33.4991147549527,126.529916416999,2,"['보드게임', '보드게임방']"
보듬이나눔이제주어린이집,33.4482978608783,126.569842754521,1,['이제는']
보라지붕,33.5407595316729,126.670152099835,34,"['보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕', '보라지붕', '함덕']"
보라지붕,33.5407595316729,126.670152099835,2,"['보라지붕 , 함덕']"
보래드베이커스,33.244398678150446,126.59056615376942,185,"['보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '크로아상', '보레드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스', '보래드베이커스']"
보령식당,33.5002270730716,126.519045560746,1,['보령맛집']
보롬왓,33.4134970849722,126.75249576943,616,"['Boromwat', '보롬왓', 'Boromwat', '보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', '보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓', 'Boromwat', '보롬왓', '표선 보롬왓']"
보룡제과,33.4480051873602,126.915223021839,4,"['성산보룡제과', '보룡제과', '제주도보룡제과']"
보름왓메밀밭,33.413475525715945,126.7525356090162,37,"['보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '제주메밀밭', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓', '보름왓']"
보름우스테이,33.2569936969959,126.61633637075457,32,"['보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이', '보름우스테이']"
보리타작,33.2425156199386,126.304950134642,1,['보리타작']
보말과비바리,33.51747862639527,126.5738524268213,5,['보말전']
보말보말,33.46359932522272,126.31349371920332,1,['보말보말']
보목동해녀의집,33.2392090850803,126.606839074134,1,['보목해녀의집']
보목포구,33.2391771777761,126.608156797506,1,['보목항']
보몽드,35.8972747023477,128.352518630375,32,"['보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드', '보몽드']"
보배쌤보리김치와게장커피,33.5481393106764,126.694861431601,1,['보배쌤보리김치와게장']
보성시장,33.5032512526361,126.528017179568,17,"['제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장', '제주보성시장']"
보스코화덕피자,33.46943714863551,126.48786343044898,4,"['페페로니피자', '제주도피자맛집', '화덕피자맛집', '화덕']"
보스톤2081,33.32163578996,126.241216272569,17,"['보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081', '보스톤2081']"
보스톤2081스테이크,33.3216465560986,126.241207587826,1,['보스톤2081스테이크']
보아즈맨션,37.0667145240867,127.075719199256,16,"['보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션', '보아즈맨션']"
보우힐리조트,33.240175057217,126.431325017671,2,"['중문펜션', '바다앞팬션']"
보원축산1번지,33.4979578163406,126.474864946186,7,"['보정이', '보정']"
보은,35.5349122093164,129.331139527559,16,"['Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun', 'Boeun']"
보통청춘기록실 청춘사진관,33.4439123344596,126.293594020427,2,"['청춘사진관', '보통청춘기록실']"
보헤미안 애월,33.465933316567494,126.33478737209836,124,"['보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월', '보헤미안 애월', '보헤미안애월']"
복돼지식당,33.397544934571,126.802325944242,3,"['제주복돼지식당', '복돼지식당', '표선복돼지식당']"
복여네왕돈까스,33.5198928272848,126.949688534179,33,"['복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네돈가스', '우도돈까스', '복여네돈까스', '복여네', '복여네왕돈가스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스', '복여네왕돈까스']"
복음이네김밥만두,33.25071396155409,126.51123778634413,1,['돼지고기만두']
복자씨연탄구이,33.4692790800661,126.919897039456,38,"['복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '서귀포고기집', '열무국수', '구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이', '복자씨연탄구이']"
복집식당,33.51260153140824,126.51838083184838,4,"['복집식당', '오리탕', '제주시갈치조림', '각재기국']"
본가프리미엄 호텔더본제주점,33.25953672662302,126.4064830735264,2,"['활전복', '본가프리미엄']"
본태박물관,33.30377089594179,126.39247966305705,134,"['Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', '본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관', 'Bonte museum', '제주도 본태박물관']"
볼수록제주,33.46821736765415,126.39337656254352,218,"['볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주', '볼수록 제주']"
봄그리고가을리조트,33.47400625295835,126.91072005088556,51,"['그리고', '봄인데', '봄그리고가을리조트']"
봄날,37.5029816070158,127.037388914855,164,"['봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날', '봄날']"
봄뜨랑,33.4499594486573,126.914593001542,1,['봄뜨랑']
봄스킨앤바디 영어마을점,33.2790452029471,126.274315389996,20,"['봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '영어마을피부관리실', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점', '봄스킨앤바디영어마을점']"
봄여름가을겨울,33.4082268981691,126.262505964742,1,['봄여름가을겨울']
봉개포크정육식당,33.487829605131125,126.59783440260595,1,['봉개포크정육식당']
봉구식탁,33.44114079539053,126.4028523546873,1,['봉구식탁']
봉그랑김밥,33.5233742217131,126.855113588858,2,['봉그랑김밥']
봉끄랑,33.4942204953872,126.94524405601,2,['봉끄랑']
봉리단길,35.2285735524947,128.877255278686,16,"['봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길', '봉리단길']"
봉수아피자 구제주2호점,33.5037933497822,126.52009988122995,1,['배달가능']
봉이네흑돼지갈비,33.5426288050508,126.663882993025,1,['흑돼지갈비']
봉자게스트하우스,33.49998235381542,126.9674277177466,22,"['봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '우도봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스', '봉자게스트하우스']"
봉자네상점,33.55333157430917,126.79783686810018,1,['구움과자전문점']
봉쟈블루스,33.5365875741624,126.840070592418,51,"['봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '한치통찜', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스', '봉쟈블루스']"
봉주르마담,33.2527491972599,126.503339109413,1,['무스케이크']
봉평메밀촌,33.49347739808963,126.53694134027089,1,['대구뽈찜']
봉플라봉뱅,33.4880113659419,126.497898657076,4,"['봉플라봉뱅', '오리가슴살', '그린올리브', '봉플라봉뱅.']"
봉황솟대박물관,33.3157592514299,126.262490942858,1,['수컷']
부가네감귤농장,33.4523864889998,126.327176996415,17,"['부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장', '부가네농장']"
부두식당,33.2189264451744,126.25100729349,32,"['부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당', '부두식당']"
부띠끄풀빌라 나미브,33.3656841665452,126.203227707633,2,"['판포리펜션', '판포리펜션추천']"
부러워커피,33.5131099318403,126.528669717442,1,['워커']
부르네스테이,33.5121615600947,126.484335607995,3,"['공항픽업', '제주공항근처게스트하우스']"
부산아나고 1호점,33.5160882209566,126.525687146967,1,['부산장어']
부산아지매집,33.4822797787915,126.471618813969,1,['갈치찌개']
부산할매아구찜 신제주점,33.4886338890471,126.493130500875,1,['부산할매아구찜']
부영CC관광호텔,33.35923074372726,126.7124273298094,1,['부영CC']
부영컨트리클럽,34.9400784175018,127.555349004439,16,"['부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC', '부영 CC']"
